shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
171,-78.493810,38.041880,22
171,-78.492947,38.041829,23
174,-78.493810,38.041880,1
174,-78.492140,38.041800,2
174,-78.492120,38.041760,3
174,-78.492099,38.041620,4
174,-78.492110,38.041470,5
174,-78.492130,38.040780,6
174,-78.492099,38.040460,7
174,-78.492080,38.040360,8
174,-78.491820,38.039910,9
174,-78.491260,38.039240,10
174,-78.491280,38.039120,11
174,-78.491300,38.039040,12
174,-78.491640,38.038560,13
174,-78.491919,38.038610,14
174,-78.492570,38.038820,15
174,-78.493380,38.039110,16
174,-78.494280,38.039420,17
174,-78.495250,38.039770,18
174,-78.496200,38.040150,19
174,-78.496770,38.039210,20
174,-78.497610,38.037770,21
174,-78.497870,38.037280,22
174,-78.497890,38.037240,23
174,-78.498480,38.036090,24
174,-78.498670,38.035710,25
174,-78.499200,38.034750,26
174,-78.499540,38.033990,27
174,-78.498890,38.033660,28
174,-78.498320,38.033420,29
174,-78.497730,38.033250,30
174,-78.498840,38.032910,31
174,-78.499760,38.032680,32
174,-78.501780,38.032100,33
175,-78.494050,38.041870,1
175,-78.492140,38.041800,2
175,-78.492120,38.041760,3
175,-78.492099,38.041620,4
175,-78.492110,38.041470,5
175,-78.492130,38.040780,6
175,-78.492099,38.040460,7
175,-78.492080,38.040360,8
175,-78.491820,38.039910,9
175,-78.491260,38.039240,10
175,-78.491280,38.039120,11
175,-78.491300,38.039040,12
175,-78.491640,38.038560,13
175,-78.491919,38.038610,14
175,-78.492570,38.038820,15
175,-78.493380,38.039110,16
175,-78.494280,38.039420,17
175,-78.495250,38.039770,18
175,-78.496200,38.040150,19
175,-78.497200,38.040480,20
175,-78.497760,38.040690,21
175,-78.498250,38.040870,22
175,-78.498710,38.041040,23
175,-78.499350,38.041300,24
175,-78.499480,38.041350,25
175,-78.500390,38.041730,26
175,-78.501000,38.040830,27
175,-78.501230,38.040460,28
175,-78.501700,38.039710,29
175,-78.501790,38.039580,30
175,-78.501870,38.039450,31
175,-78.502140,38.038930,32
175,-78.502700,38.037910,33
175,-78.503350,38.036860,34
175,-78.503410,38.036750,35
175,-78.503890,38.036780,36
175,-78.504170,38.036760,37
175,-78.504390,38.036690,38
175,-78.504490,38.036630,39
175,-78.504570,38.036530,40
175,-78.504780,38.036190,41
175,-78.505170,38.035570,42
175,-78.505750,38.034600,43
175,-78.505840,38.034510,44
175,-78.505990,38.034380,45
175,-78.506310,38.034230,46
175,-78.506650,38.034090,47
175,-78.507000,38.033930,48
175,-78.507260,38.033810,49
175,-78.507490,38.033710,50
175,-78.507710,38.033670,51
175,-78.507960,38.033650,52
175,-78.508450,38.033690,53
175,-78.508890,38.033710,54
175,-78.509630,38.033730,55
175,-78.510150,38.033770,56
175,-78.510510,38.033860,57
175,-78.510900,38.033980,58
175,-78.511080,38.034030,59
175,-78.512460,38.034530,60
175,-78.512829,38.034680,61
175,-78.513460,38.035090,62
175,-78.513660,38.035210,63
175,-78.513700,38.035220,64
175,-78.513810,38.035230,65
175,-78.514050,38.035220,66
175,-78.514120,38.033950,67
175,-78.514160,38.033580,68
175,-78.514250,38.033220,69
175,-78.514580,38.032540,70
175,-78.514030,38.032340,71
175,-78.513620,38.032240,72
175,-78.513480,38.032220,73
175,-78.512770,38.032200,74
175,-78.512230,38.032140,75
175,-78.512110,38.032110,76
175,-78.511021,38.031488,77
175,-78.512185,38.030678,78
175,-78.513539,38.029786,79
175,-78.514000,38.029595,80
175,-78.514713,38.029493,81
175,-78.515866,38.030195,82
175,-78.516319,38.029400,83
175,-78.516430,38.029120,84
175,-78.516470,38.028680,85
175,-78.518850,38.028480,86
175,-78.519660,38.028450,87
175,-78.520230,38.028490,88
175,-78.520230,38.027630,89
175,-78.520520,38.027240,90
175,-78.521060,38.027020,91
175,-78.520690,38.026120,92
175,-78.518700,38.025930,93
175,-78.514979,38.025890,94
175,-78.514920,38.025890,95
175,-78.514820,38.025900,96
175,-78.514619,38.025930,97
175,-78.514490,38.025950,98
175,-78.513310,38.026350,99
175,-78.512820,38.026660,100
175,-78.512350,38.026950,101
175,-78.511250,38.027630,102
175,-78.510570,38.028050,103
175,-78.509950,38.028440,104
175,-78.509580,38.028810,105
175,-78.509250,38.029280,106
175,-78.508220,38.030810,107
175,-78.507949,38.031280,108
175,-78.507690,38.031690,109
175,-78.507580,38.032020,110
175,-78.507490,38.032070,111
175,-78.507400,38.032090,112
175,-78.506790,38.032120,113
175,-78.506390,38.032100,114
175,-78.505910,38.032070,115
175,-78.504600,38.032030,116
175,-78.503640,38.032030,117
175,-78.502710,38.032070,118
175,-78.501780,38.032100,119
175,-78.499760,38.032680,120
175,-78.498840,38.032910,121
175,-78.497730,38.033250,122
175,-78.498320,38.033420,123
175,-78.498890,38.033660,124
175,-78.499540,38.033990,125
175,-78.499200,38.034750,126
175,-78.498670,38.035710,127
175,-78.498480,38.036090,128
175,-78.497890,38.037240,129
175,-78.497870,38.037280,130
175,-78.497610,38.037770,131
175,-78.496770,38.039210,132
175,-78.496200,38.040150,133
175,-78.495900,38.040710,134
175,-78.495820,38.040820,135
175,-78.495710,38.040940,136
175,-78.495560,38.041050,137
175,-78.494249,38.041820,138
175,-78.494050,38.041870,139
175,-78.493810,38.041880,140
175,-78.492947,38.041829,141
177,-78.494050,38.041870,1
177,-78.492140,38.041800,2
177,-78.492120,38.041760,3
177,-78.492099,38.041620,4
177,-78.492110,38.041470,5
177,-78.492130,38.040780,6
177,-78.492099,38.040460,7
177,-78.492080,38.040360,8
177,-78.491820,38.039910,9
177,-78.491260,38.039240,10
177,-78.491280,38.039120,11
177,-78.491300,38.039040,12
177,-78.491640,38.038560,13
177,-78.491919,38.038610,14
177,-78.492570,38.038820,15
177,-78.493380,38.039110,16
177,-78.494280,38.039420,17
177,-78.495250,38.039770,18
177,-78.496200,38.040150,19
177,-78.497200,38.040480,20
177,-78.497760,38.040690,21
177,-78.498250,38.040870,22
177,-78.498710,38.041040,23
177,-78.499350,38.041300,24
177,-78.499480,38.041350,25
177,-78.500390,38.041730,26
177,-78.501000,38.040830,27
177,-78.501230,38.040460,28
177,-78.501700,38.039710,29
177,-78.501790,38.039580,30
177,-78.501870,38.039450,31
177,-78.502140,38.038930,32
177,-78.502700,38.037910,33
177,-78.503350,38.036860,34
177,-78.503410,38.036750,35
177,-78.503890,38.036780,36
177,-78.504170,38.036760,37
177,-78.504390,38.036690,38
177,-78.504490,38.036630,39
177,-78.504570,38.036530,40
177,-78.504780,38.036190,41
177,-78.505170,38.035570,42
177,-78.505750,38.034600,43
177,-78.505840,38.034510,44
177,-78.505990,38.034380,45
177,-78.506310,38.034230,46
177,-78.506650,38.034090,47
177,-78.507000,38.033930,48
177,-78.507260,38.033810,49
177,-78.507490,38.033710,50
177,-78.507710,38.033670,51
177,-78.507960,38.033650,52
177,-78.508450,38.033690,53
177,-78.508890,38.033710,54
177,-78.509630,38.033730,55
177,-78.510150,38.033770,56
177,-78.510510,38.033860,57
177,-78.510900,38.033980,58
177,-78.511080,38.034030,59
177,-78.512460,38.034530,60
177,-78.512829,38.034680,61
177,-78.513460,38.035090,62
177,-78.513660,38.035210,63
177,-78.513700,38.035220,64
177,-78.513810,38.035230,65
177,-78.514050,38.035220,66
177,-78.514120,38.033950,67
177,-78.514160,38.033580,68
177,-78.514250,38.033220,69
177,-78.514580,38.032540,70
177,-78.514030,38.032340,71
177,-78.513620,38.032240,72
177,-78.513480,38.032220,73
177,-78.512770,38.032200,74
177,-78.512230,38.032140,75
177,-78.512110,38.032110,76
177,-78.511021,38.031488,77
177,-78.512185,38.030678,78
177,-78.513539,38.029786,79
177,-78.514000,38.029595,80
177,-78.514713,38.029493,81
177,-78.515235,38.029807,82
178,-78.494050,38.041870,1
178,-78.492140,38.041800,2
178,-78.492120,38.041760,3
178,-78.492099,38.041620,4
178,-78.492110,38.041470,5
178,-78.492130,38.040780,6
178,-78.492099,38.040460,7
178,-78.492080,38.040360,8
178,-78.491820,38.039910,9
178,-78.491260,38.039240,10
178,-78.491280,38.039120,11
178,-78.491300,38.039040,12
178,-78.491640,38.038560,13
178,-78.491919,38.038610,14
178,-78.492570,38.038820,15
178,-78.493380,38.039110,16
178,-78.494280,38.039420,17
178,-78.495250,38.039770,18
178,-78.496200,38.040150,19
178,-78.497200,38.040480,20
178,-78.497760,38.040690,21
178,-78.498250,38.040870,22
178,-78.498710,38.041040,23
178,-78.499350,38.041300,24
178,-78.499480,38.041350,25
178,-78.500390,38.041730,26
178,-78.501000,38.040830,27
178,-78.501230,38.040460,28
178,-78.501700,38.039710,29
178,-78.501790,38.039580,30
178,-78.501870,38.039450,31
178,-78.502140,38.038930,32
178,-78.502700,38.037910,33
178,-78.503350,38.036860,34
178,-78.503410,38.036750,35
178,-78.503890,38.036780,36
178,-78.504170,38.036760,37
178,-78.504390,38.036690,38
178,-78.504490,38.036630,39
178,-78.504570,38.036530,40
178,-78.504780,38.036190,41
178,-78.505370,38.035238,42
179,-78.504780,38.036190,1
179,-78.505750,38.034600,2
179,-78.505840,38.034510,3
179,-78.505990,38.034380,4
179,-78.506310,38.034230,5
179,-78.506650,38.034090,6
179,-78.507000,38.033930,7
179,-78.507260,38.033810,8
179,-78.507490,38.033710,9
179,-78.507710,38.033670,10
179,-78.507960,38.033650,11
179,-78.508450,38.033690,12
179,-78.508890,38.033710,13
179,-78.509630,38.033730,14
179,-78.510150,38.033770,15
179,-78.510510,38.033860,16
179,-78.510900,38.033980,17
179,-78.511080,38.034030,18
179,-78.512460,38.034530,19
179,-78.512829,38.034680,20
179,-78.513460,38.035090,21
179,-78.513660,38.035210,22
179,-78.513700,38.035220,23
179,-78.513810,38.035230,24
179,-78.514050,38.035220,25
179,-78.514120,38.033950,26
179,-78.514160,38.033580,27
179,-78.514250,38.033220,28
179,-78.514580,38.032540,29
179,-78.514030,38.032340,30
179,-78.513620,38.032240,31
179,-78.513480,38.032220,32
179,-78.512770,38.032200,33
179,-78.512230,38.032140,34
179,-78.512110,38.032110,35
179,-78.511021,38.031488,36
179,-78.512185,38.030678,37
179,-78.513539,38.029786,38
179,-78.514000,38.029595,39
179,-78.514713,38.029493,40
179,-78.515866,38.030195,41
179,-78.516319,38.029400,42
179,-78.516430,38.029120,43
179,-78.516470,38.028680,44
179,-78.518850,38.028480,45
179,-78.519660,38.028450,46
179,-78.520230,38.028490,47
179,-78.520230,38.027630,48
179,-78.520520,38.027240,49
179,-78.521060,38.027020,50
179,-78.520690,38.026120,51
179,-78.518700,38.025930,52
179,-78.514979,38.025890,53
179,-78.514920,38.025890,54
179,-78.514820,38.025900,55
179,-78.514619,38.025930,56
179,-78.514490,38.025950,57
179,-78.513310,38.026350,58
179,-78.512820,38.026660,59
179,-78.512350,38.026950,60
179,-78.511250,38.027630,61
179,-78.510570,38.028050,62
179,-78.509950,38.028440,63
179,-78.509580,38.028810,64
179,-78.509250,38.029280,65
179,-78.508220,38.030810,66
179,-78.507949,38.031280,67
179,-78.507690,38.031690,68
179,-78.507580,38.032020,69
179,-78.507490,38.032070,70
179,-78.507400,38.032090,71
179,-78.506790,38.032120,72
179,-78.506390,38.032100,73
179,-78.505910,38.032070,74
179,-78.504600,38.032030,75
179,-78.503640,38.032030,76
179,-78.502710,38.032070,77
179,-78.501780,38.032100,78
179,-78.499760,38.032680,79
179,-78.498840,38.032910,80
179,-78.497730,38.033250,81
179,-78.498320,38.033420,82
179,-78.498890,38.033660,83
179,-78.499540,38.033990,84
179,-78.499200,38.034750,85
179,-78.498670,38.035710,86
179,-78.498480,38.036090,87
179,-78.497890,38.037240,88
179,-78.497870,38.037280,89
179,-78.497610,38.037770,90
179,-78.496770,38.039210,91
179,-78.496200,38.040150,92
179,-78.495900,38.040710,93
179,-78.495820,38.040820,94
179,-78.495710,38.040940,95
179,-78.495560,38.041050,96
179,-78.494249,38.041820,97
179,-78.494050,38.041870,98
179,-78.493810,38.041880,99
179,-78.492947,38.041829,100
188,-78.514713,38.029493,1
188,-78.515866,38.030195,2
188,-78.516319,38.029400,3
188,-78.516430,38.029120,4
188,-78.516470,38.028680,5
188,-78.518850,38.028480,6
188,-78.519660,38.028450,7
188,-78.520230,38.028490,8
188,-78.520230,38.027630,9
188,-78.520520,38.027240,10
188,-78.521060,38.027020,11
188,-78.520690,38.026120,12
188,-78.519520,38.025990,13
188,-78.518700,38.025930,14
188,-78.514979,38.025890,15
188,-78.514920,38.025890,16
188,-78.514820,38.025900,17
188,-78.514619,38.025930,18
188,-78.514490,38.025950,19
188,-78.513310,38.026350,20
188,-78.512820,38.026660,21
188,-78.512350,38.026950,22
188,-78.511250,38.027630,23
188,-78.510570,38.028050,24
188,-78.509950,38.028440,25
188,-78.509580,38.028810,26
188,-78.509250,38.029280,27
188,-78.508220,38.030810,28
188,-78.507949,38.031280,29
188,-78.507690,38.031690,30
188,-78.507580,38.032020,31
188,-78.507490,38.032070,32
188,-78.507400,38.032090,33
188,-78.506790,38.032120,34
188,-78.506390,38.032100,35
188,-78.505910,38.032070,36
188,-78.504600,38.032030,37
188,-78.503640,38.032030,38
188,-78.502710,38.032070,39
188,-78.501780,38.032100,40
188,-78.499760,38.032680,41
188,-78.498840,38.032910,42
188,-78.497730,38.033250,43
188,-78.498320,38.033420,44
188,-78.498890,38.033660,45
188,-78.499540,38.033990,46
188,-78.499200,38.034750,47
188,-78.498670,38.035710,48
188,-78.498480,38.036090,49
188,-78.497890,38.037240,50
188,-78.497870,38.037280,51
188,-78.497610,38.037770,52
188,-78.496770,38.039210,53
188,-78.496200,38.040150,54
188,-78.495900,38.040710,55
188,-78.495820,38.040820,56
188,-78.495710,38.040940,57
188,-78.495560,38.041050,58
188,-78.494249,38.041820,59
188,-78.494050,38.041870,60
188,-78.493810,38.041880,61
188,-78.492947,38.041829,62
189,-78.505170,38.035570,1
189,-78.504570,38.036530,2
189,-78.504570,38.036720,3
189,-78.504610,38.036910,4
189,-78.504670,38.037050,5
189,-78.504840,38.037310,6
189,-78.504930,38.037420,7
189,-78.505740,38.038930,8
189,-78.505889,38.039260,9
189,-78.505960,38.039370,10
189,-78.506130,38.039520,11
189,-78.506620,38.039820,12
189,-78.507340,38.040270,13
189,-78.508100,38.040680,14
189,-78.508800,38.041090,15
189,-78.509560,38.041550,16
189,-78.511470,38.042500,17
189,-78.511230,38.042680,18
189,-78.510970,38.042940,19
189,-78.510890,38.043090,20
189,-78.510859,38.043330,21
189,-78.510800,38.043580,22
189,-78.510880,38.044330,23
189,-78.510830,38.044660,24
189,-78.510620,38.045010,25
189,-78.510300,38.045460,26
189,-78.510116,38.045773,27
189,-78.509116,38.045348,28
189,-78.508704,38.045929,29
189,-78.509750,38.046390,30
189,-78.508510,38.047940,31
189,-78.508380,38.048000,32
189,-78.508039,38.048070,33
189,-78.507940,38.049060,34
189,-78.507960,38.049170,35
189,-78.508010,38.049250,36
189,-78.508100,38.049330,37
189,-78.508280,38.049440,38
189,-78.508470,38.049480,39
189,-78.509000,38.049410,40
189,-78.509310,38.049400,41
189,-78.509580,38.049420,42
189,-78.509829,38.049480,43
189,-78.510060,38.049620,44
189,-78.510250,38.049790,45
189,-78.510390,38.049970,46
189,-78.510450,38.050070,47
189,-78.510519,38.050260,48
189,-78.510419,38.050288,49
189,-78.510346,38.050375,50
189,-78.510376,38.050483,51
189,-78.510485,38.050544,52
189,-78.510641,38.050557,53
189,-78.510764,38.050518,54
189,-78.510730,38.050466,55
189,-78.510700,38.050423,56
189,-78.510648,38.050381,57
189,-78.510578,38.050356,58
189,-78.510595,38.050334,59
189,-78.510569,38.050315,60
189,-78.510530,38.050269,61
189,-78.510448,38.050070,62
189,-78.510390,38.049970,63
189,-78.510250,38.049790,64
189,-78.510060,38.049620,65
189,-78.509829,38.049480,66
189,-78.509580,38.049420,67
189,-78.509310,38.049400,68
189,-78.509000,38.049410,69
189,-78.508470,38.049480,70
189,-78.508280,38.049440,71
189,-78.508100,38.049330,72
189,-78.508010,38.049250,73
189,-78.507960,38.049170,74
189,-78.507940,38.049060,75
189,-78.508039,38.048070,76
189,-78.508380,38.048000,77
189,-78.508510,38.047940,78
189,-78.509750,38.046390,79
189,-78.510141,38.045780,80
189,-78.509127,38.045366,81
189,-78.508702,38.045941,82
189,-78.505160,38.044410,83
189,-78.505350,38.043880,84
189,-78.505400,38.043440,85
189,-78.506177,38.041161,86
189,-78.507604,38.041344,87
189,-78.508288,38.041666,88
189,-78.508800,38.041090,89
189,-78.509560,38.041550,90
189,-78.511470,38.042500,91
189,-78.512220,38.041780,92
189,-78.512460,38.041560,93
189,-78.512940,38.041280,94
189,-78.513080,38.041170,95
189,-78.513320,38.040940,96
189,-78.514080,38.040090,97
189,-78.515280,38.038740,98
189,-78.515379,38.038660,99
189,-78.515320,38.038580,100
189,-78.515220,38.038350,101
189,-78.514940,38.037640,102
189,-78.514439,38.036760,103
189,-78.514090,38.036070,104
189,-78.514050,38.035950,105
189,-78.514030,38.035730,106
189,-78.514050,38.035220,107
189,-78.513810,38.035230,108
189,-78.513700,38.035220,109
189,-78.513660,38.035210,110
189,-78.513460,38.035090,111
189,-78.512829,38.034680,112
189,-78.512460,38.034530,113
189,-78.511080,38.034030,114
189,-78.510900,38.033980,115
189,-78.510510,38.033860,116
189,-78.510150,38.033770,117
189,-78.509630,38.033730,118
189,-78.508889,38.033710,119
189,-78.508450,38.033690,120
189,-78.507960,38.033650,121
189,-78.507710,38.033670,122
189,-78.507490,38.033710,123
189,-78.507260,38.033810,124
189,-78.507000,38.033930,125
189,-78.506650,38.034090,126
189,-78.506310,38.034230,127
189,-78.505990,38.034380,128
189,-78.505840,38.034510,129
189,-78.505750,38.034600,130
189,-78.505170,38.035570,131
189,-78.504570,38.036530,132
191,-78.509814,38.044345,1
191,-78.508704,38.045941,2
191,-78.505160,38.044410,3
191,-78.505350,38.043880,4
191,-78.505400,38.043440,5
191,-78.506070,38.041490,6
191,-78.506176,38.041168,7
191,-78.507604,38.041344,8
191,-78.508288,38.041666,9
191,-78.508784,38.041131,10
191,-78.506562,38.039842,11
191,-78.506788,38.039208,12
191,-78.507090,38.038510,13
191,-78.507430,38.037500,14
191,-78.507770,38.036580,15
191,-78.508700,38.034230,16
191,-78.508889,38.033710,17
191,-78.508970,38.033290,18
191,-78.509090,38.032760,19
191,-78.508930,38.032520,20
191,-78.508740,38.032240,21
191,-78.508590,38.032120,22
191,-78.508280,38.031990,23
191,-78.508080,38.031960,24
191,-78.507850,38.031960,25
191,-78.507580,38.032020,26
191,-78.507490,38.032070,27
191,-78.507400,38.032090,28
191,-78.506790,38.032120,29
191,-78.506390,38.032100,30
191,-78.505910,38.032070,31
191,-78.504600,38.032030,32
191,-78.503640,38.032030,33
191,-78.502710,38.032070,34
191,-78.501780,38.032100,35
191,-78.501700,38.031790,36
191,-78.501600,38.031670,37
191,-78.501400,38.031550,38
191,-78.500530,38.031200,39
191,-78.499450,38.030780,40
191,-78.499060,38.030590,41
191,-78.498820,38.030300,42
191,-78.496780,38.030850,43
191,-78.496840,38.031140,44
191,-78.497400,38.031380,45
191,-78.497770,38.031540,46
191,-78.498260,38.031750,47
191,-78.498840,38.032010,48
191,-78.499430,38.032240,49
191,-78.499690,38.032390,50
191,-78.499790,38.032500,51
191,-78.499799,38.032610,52
191,-78.499760,38.032680,53
191,-78.501780,38.032100,54
191,-78.502710,38.032070,55
191,-78.503640,38.032030,56
191,-78.504600,38.032030,57
191,-78.505910,38.032070,58
191,-78.506390,38.032100,59
191,-78.506790,38.032120,60
191,-78.507400,38.032090,61
191,-78.507490,38.032070,62
191,-78.507580,38.032020,63
191,-78.507850,38.031960,64
191,-78.508080,38.031960,65
191,-78.508280,38.031990,66
191,-78.508590,38.032120,67
191,-78.508740,38.032240,68
191,-78.508930,38.032520,69
191,-78.509090,38.032760,70
191,-78.508970,38.033290,71
191,-78.508890,38.033710,72
191,-78.508700,38.034230,73
191,-78.507770,38.036580,74
191,-78.507449,38.037509,75
191,-78.507116,38.038522,76
191,-78.506820,38.039210,77
191,-78.506620,38.039820,78
191,-78.507340,38.040270,79
191,-78.508100,38.040680,80
191,-78.508800,38.041090,81
191,-78.509560,38.041550,82
191,-78.511470,38.042500,83
191,-78.511230,38.042680,84
191,-78.510970,38.042940,85
191,-78.510890,38.043090,86
191,-78.510859,38.043330,87
191,-78.510806,38.043494,88
191,-78.510880,38.044330,89
191,-78.510859,38.044660,90
191,-78.510740,38.044900,91
191,-78.510245,38.044771,92
191,-78.510589,38.044339,93
191,-78.510595,38.044157,94
191,-78.510451,38.044051,95
191,-78.510123,38.043894,96
191,-78.509263,38.045135,97
192,-78.499665,38.032707,1
192,-78.501780,38.032100,2
192,-78.502710,38.032070,3
192,-78.503640,38.032030,4
192,-78.504600,38.032030,5
192,-78.505910,38.032070,6
192,-78.506390,38.032100,7
192,-78.506790,38.032120,8
192,-78.507400,38.032090,9
192,-78.507490,38.032070,10
192,-78.507580,38.032020,11
192,-78.507850,38.031960,12
192,-78.508080,38.031960,13
192,-78.508280,38.031990,14
192,-78.508590,38.032120,15
192,-78.508740,38.032240,16
192,-78.508930,38.032520,17
192,-78.509090,38.032760,18
192,-78.508970,38.033290,19
192,-78.508889,38.033710,20
192,-78.508700,38.034230,21
192,-78.507770,38.036580,22
192,-78.507430,38.037500,23
192,-78.507090,38.038510,24
192,-78.506820,38.039210,25
192,-78.506620,38.039820,26
192,-78.507340,38.040270,27
192,-78.508100,38.040680,28
192,-78.508800,38.041090,29
192,-78.509559,38.041550,30
192,-78.511470,38.042500,31
192,-78.511230,38.042680,32
192,-78.510970,38.042940,33
192,-78.510890,38.043090,34
192,-78.510859,38.043330,35
192,-78.510800,38.043580,36
192,-78.510880,38.044330,37
192,-78.510859,38.044660,38
192,-78.510740,38.044900,39
192,-78.510245,38.044771,40
192,-78.510458,38.044513,41
192,-78.510589,38.044347,42
192,-78.510607,38.044175,43
192,-78.510493,38.044080,44
192,-78.510129,38.043892,45
192,-78.509257,38.045132,46
193,-78.510375,38.044612,1
193,-78.510585,38.044352,2
193,-78.510598,38.044178,3
193,-78.510505,38.044084,4
193,-78.510119,38.043896,5
193,-78.508704,38.045938,6
193,-78.505160,38.044410,7
193,-78.505350,38.043880,8
193,-78.505400,38.043440,9
193,-78.506176,38.041168,10
193,-78.507604,38.041344,11
193,-78.508288,38.041666,12
193,-78.508800,38.041090,13
193,-78.508100,38.040680,14
193,-78.507340,38.040270,15
193,-78.506620,38.039820,16
193,-78.506820,38.039210,17
193,-78.507090,38.038510,18
193,-78.507430,38.037500,19
193,-78.507770,38.036580,20
193,-78.508700,38.034230,21
193,-78.508889,38.033710,22
193,-78.508970,38.033290,23
193,-78.509090,38.032760,24
193,-78.508930,38.032520,25
193,-78.508740,38.032240,26
193,-78.508590,38.032120,27
193,-78.508280,38.031990,28
193,-78.508080,38.031960,29
193,-78.507850,38.031960,30
193,-78.507580,38.032020,31
193,-78.507490,38.032070,32
193,-78.507400,38.032090,33
193,-78.506790,38.032120,34
193,-78.506390,38.032100,35
193,-78.505910,38.032070,36
193,-78.504600,38.032030,37
193,-78.503640,38.032030,38
193,-78.502710,38.032070,39
193,-78.501780,38.032100,40
193,-78.501700,38.031790,41
193,-78.501600,38.031670,42
193,-78.501400,38.031550,43
193,-78.500530,38.031200,44
193,-78.499450,38.030780,45
193,-78.499060,38.030590,46
193,-78.498820,38.030300,47
193,-78.496780,38.030850,48
193,-78.496840,38.031140,49
193,-78.497400,38.031380,50
193,-78.497770,38.031540,51
193,-78.498260,38.031750,52
193,-78.498840,38.032010,53
193,-78.499430,38.032240,54
193,-78.499690,38.032390,55
193,-78.499790,38.032500,56
193,-78.499799,38.032610,57
193,-78.499790,38.032670,58
193,-78.500582,38.032456,59
202,-78.494050,38.041870,1
202,-78.492140,38.041800,2
202,-78.492120,38.041760,3
202,-78.492099,38.041620,4
202,-78.492110,38.041470,5
202,-78.492130,38.040780,6
202,-78.492099,38.040460,7
202,-78.492080,38.040360,8
202,-78.491820,38.039910,9
202,-78.491260,38.039240,10
202,-78.491280,38.039120,11
202,-78.491300,38.039040,12
202,-78.491640,38.038560,13
202,-78.491919,38.038610,14
202,-78.492570,38.038820,15
202,-78.493380,38.039110,16
202,-78.494280,38.039420,17
202,-78.495250,38.039770,18
202,-78.496200,38.040150,19
202,-78.497200,38.040480,20
202,-78.497760,38.040690,21
202,-78.498250,38.040870,22
202,-78.498710,38.041040,23
202,-78.499350,38.041300,24
202,-78.499480,38.041350,25
202,-78.500390,38.041730,26
202,-78.501000,38.040830,27
202,-78.501230,38.040460,28
202,-78.501700,38.039710,29
202,-78.501790,38.039580,30
202,-78.501870,38.039450,31
202,-78.502140,38.038930,32
202,-78.502700,38.037910,33
202,-78.503350,38.036860,34
202,-78.503410,38.036750,35
202,-78.503890,38.036780,36
202,-78.504170,38.036760,37
202,-78.504390,38.036690,38
202,-78.504490,38.036630,39
202,-78.504570,38.036530,40
202,-78.504780,38.036190,41
202,-78.505170,38.035570,42
202,-78.505750,38.034600,43
202,-78.505840,38.034510,44
202,-78.505990,38.034380,45
202,-78.506310,38.034230,46
202,-78.506650,38.034090,47
202,-78.507000,38.033930,48
202,-78.507260,38.033810,49
202,-78.507490,38.033710,50
202,-78.507710,38.033670,51
202,-78.507960,38.033650,52
202,-78.508450,38.033690,53
202,-78.508890,38.033710,54
202,-78.509630,38.033730,55
202,-78.510150,38.033770,56
202,-78.510510,38.033860,57
202,-78.510900,38.033980,58
202,-78.511080,38.034030,59
202,-78.512460,38.034530,60
202,-78.512829,38.034680,61
202,-78.513460,38.035090,62
202,-78.513660,38.035210,63
202,-78.513700,38.035220,64
202,-78.513810,38.035230,65
202,-78.514050,38.035220,66
202,-78.514120,38.033950,67
202,-78.514160,38.033580,68
202,-78.514250,38.033220,69
202,-78.514580,38.032540,70
202,-78.514030,38.032340,71
202,-78.513620,38.032240,72
202,-78.513480,38.032220,73
202,-78.512770,38.032200,74
202,-78.512230,38.032140,75
202,-78.512110,38.032110,76
202,-78.511021,38.031488,77
202,-78.512185,38.030678,78
202,-78.513539,38.029786,79
202,-78.514000,38.029595,80
202,-78.514713,38.029493,81
202,-78.515866,38.030195,82
202,-78.516319,38.029400,83
202,-78.516430,38.029120,84
202,-78.516470,38.028680,85
202,-78.516460,38.027590,86
202,-78.516390,38.027390,87
202,-78.516360,38.027270,88
202,-78.516099,38.027110,89
202,-78.515620,38.026790,90
202,-78.515490,38.026690,91
202,-78.515320,38.026500,92
202,-78.514979,38.025890,93
202,-78.514920,38.025890,94
202,-78.514820,38.025900,95
202,-78.514619,38.025930,96
202,-78.514490,38.025950,97
202,-78.513310,38.026350,98
202,-78.512820,38.026660,99
202,-78.512350,38.026950,100
202,-78.511250,38.027630,101
202,-78.510570,38.028050,102
202,-78.509950,38.028440,103
202,-78.509580,38.028810,104
202,-78.509250,38.029280,105
202,-78.508220,38.030810,106
202,-78.507949,38.031280,107
202,-78.507690,38.031690,108
202,-78.507580,38.032020,109
202,-78.507490,38.032070,110
202,-78.507400,38.032090,111
202,-78.506790,38.032120,112
202,-78.506390,38.032100,113
202,-78.505910,38.032070,114
202,-78.504600,38.032030,115
202,-78.503640,38.032030,116
202,-78.502710,38.032070,117
202,-78.501780,38.032100,118
202,-78.499760,38.032680,119
209,-78.510573,38.050332,1
209,-78.510578,38.050356,2
209,-78.510595,38.050336,3
209,-78.510450,38.050070,4
209,-78.510390,38.049970,5
209,-78.510250,38.049790,6
209,-78.510060,38.049620,7
209,-78.509829,38.049480,8
209,-78.509580,38.049420,9
209,-78.509310,38.049400,10
209,-78.509000,38.049410,11
209,-78.508470,38.049480,12
209,-78.508280,38.049440,13
209,-78.508100,38.049330,14
209,-78.508010,38.049250,15
209,-78.507960,38.049170,16
